_id,Mes,Magnitud,Tipo_Estacion,Estacion,Zona,Concentraciones_medias_mensuales,Muertes_hombre,Muertes_mujer,Muertes_totales,Total_Concentraciones_medias_mensuales,Indice_Calidad_Aire_CAQI,Indice_Calidad_Aire_Europeo
6742081cd13b2ab272856eb3,01/08/2012,Partículas en suspensión < 10µm,Urbana de Fondo,Méndez Álvaro,Interior M30,43,157,167,324,43.6,Bueno,Regular
6742081cd13b2ab272856ec0,01/09/2012,Partículas en suspensión < 10µm,Urbana de Fondo,Méndez Álvaro,Interior M30,23,150,151,301,24.2,Muy Bueno,Razonablemente bueno
6742081cd13b2ab272856ecd,01/10/2012,Partículas en suspensión < 10µm,Urbana de Fondo,Méndez Álvaro,Interior M30,20,153,167,320,20.4,Muy Bueno,Razonablemente bueno
6742081cd13b2ab272856ee7,01/12/2012,Partículas en suspensión < 10µm,Urbana de Fondo,Méndez Álvaro,Interior M30,16,176,205,381,16.6,Muy Bueno,Bueno
6742081cd13b2ab272856f02,01/02/2013,Partículas en suspensión < 10µm,Urbana de Fondo,Sanchinarro,Norte,12,9,8,17,10.666666666666666,Muy Bueno,Bueno
6742081cd13b2ab272856f0e,01/03/2013,Partículas en suspensión < 10µm,Urbana de Fondo,Méndez Álvaro,Interior M30,12,171,179,350,13.6,Muy Bueno,Bueno
6742081cd13b2ab272856f0f,01/03/2013,Partículas en suspensión < 10µm,Urbana de Fondo,Sanchinarro,Norte,10,9,8,17,9.666666666666666,Muy Bueno,Bueno
6742081cd13b2ab272856f1b,01/04/2013,Partículas en suspensión < 10µm,Urbana de Fondo,Méndez Álvaro,Interior M30,16,156,162,318,17.6,Muy Bueno,Bueno
6742081cd13b2ab272856f28,01/05/2013,Partículas en suspensión < 10µm,Urbana de Fondo,Méndez Álvaro,Interior M30,15,162,152,314,14.8,Muy Bueno,Bueno
6742081cd13b2ab272856f35,01/06/2013,Partículas en suspensión < 10µm,Urbana de Fondo,Méndez Álvaro,Interior M30,21,161,158,319,23.4,Muy Bueno,Razonablemente bueno
6742081cd13b2ab272856f42,01/07/2013,Partículas en suspensión < 10µm,Urbana de Fondo,Méndez Álvaro,Interior M30,30,164,164,328,31.4,Bueno,Razonablemente bueno
6742081cd13b2ab272856f76,01/11/2013,Partículas en suspensión < 10µm,Urbana de Fondo,Méndez Álvaro,Interior M30,15,175,170,345,15.8,Muy Bueno,Bueno
6742081cd13b2ab272856f77,01/11/2013,Partículas en suspensión < 10µm,Urbana de Fondo,Sanchinarro,Norte,11,9,8,17,11.666666666666666,Muy Bueno,Bueno
6742081cd13b2ab272856f83,01/12/2013,Partículas en suspensión < 10µm,Urbana de Fondo,Méndez Álvaro,Interior M30,18,195,185,380,17.2,Muy Bueno,Bueno
6742081cd13b2ab272856f84,01/12/2013,Partículas en suspensión < 10µm,Urbana de Fondo,Sanchinarro,Norte,13,10,9,19,13.666666666666666,Muy Bueno,Bueno
6742081cd13b2ab272856f90,01/01/2014,Partículas en suspensión < 10µm,Urbana de Fondo,Méndez Álvaro,Interior M30,11,208,209,417,12.2,Muy Bueno,Bueno
6742081cd13b2ab272856fb7,01/04/2014,Partículas en suspensión < 10µm,Urbana de Fondo,Méndez Álvaro,Interior M30,19,166,165,331,19.4,Muy Bueno,Bueno
6742081cd13b2ab272856fc4,01/05/2014,Partículas en suspensión < 10µm,Urbana de Fondo,Méndez Álvaro,Interior M30,18,155,163,318,18.4,Muy Bueno,Bueno
6742081cd13b2ab272856ff8,01/09/2014,Partículas en suspensión < 10µm,Urbana de Fondo,Méndez Álvaro,Interior M30,20,145,149,294,22.4,Muy Bueno,Razonablemente bueno
6742081cd13b2ab272856ff9,01/09/2014,Partículas en suspensión < 10µm,Urbana de Fondo,Sanchinarro,Norte,20,6,10,16,20.333333333333332,Muy Bueno,Razonablemente bueno
6742081cd13b2ab27285701f,01/12/2014,Partículas en suspensión < 10µm,Urbana de Fondo,Méndez Álvaro,Interior M30,19,190,182,372,18.2,Muy Bueno,Bueno
6742081cd13b2ab27285703a,01/02/2015,Partículas en suspensión < 10µm,Urbana de Fondo,Sanchinarro,Norte,8,12,14,26,9.333333333333334,Muy Bueno,Bueno
6742081cd13b2ab27285706d,01/06/2015,Partículas en suspensión < 10µm,Urbana de Fondo,Méndez Álvaro,Interior M30,21,171,178,349,21.6,Muy Bueno,Razonablemente bueno
6742081cd13b2ab27285707a,01/07/2015,Partículas en suspensión < 10µm,Urbana de Fondo,Méndez Álvaro,Interior M30,25,200,243,443,25.8,Muy Bueno,Razonablemente bueno
6742081cd13b2ab2728570bb,01/12/2015,Partículas en suspensión < 10µm,Urbana de Fondo,Méndez Álvaro,Interior M30,39,180,200,380,37.4,Bueno,Razonablemente bueno
6742081cd13b2ab2728570d6,01/02/2016,Partículas en suspensión < 10µm,Urbana de Fondo,Sanchinarro,Norte,20,8,9,17,19.666666666666668,Muy Bueno,Bueno
6742081cd13b2ab2728570e2,01/03/2016,Partículas en suspensión < 10µm,Urbana de Fondo,Méndez Álvaro,Interior M30,14,174,206,380,14.4,Muy Bueno,Bueno
6742081cd13b2ab2728570ef,01/04/2016,Partículas en suspensión < 10µm,Urbana de Fondo,Méndez Álvaro,Interior M30,10,161,177,338,10.6,Muy Bueno,Bueno
6742081cd13b2ab2728570fc,01/05/2016,Partículas en suspensión < 10µm,Urbana de Fondo,Méndez Álvaro,Interior M30,12,151,172,323,13.2,Muy Bueno,Bueno
6742081cd13b2ab272857116,01/07/2016,Partículas en suspensión < 10µm,Urbana de Fondo,Méndez Álvaro,Interior M30,22,161,182,343,24.4,Muy Bueno,Razonablemente bueno
6742081cd13b2ab272857130,01/09/2016,Partículas en suspensión < 10µm,Urbana de Fondo,Méndez Álvaro,Interior M30,25,139,167,306,25.2,Muy Bueno,Razonablemente bueno
6742081dd13b2ab2728571f3,01/12/2017,Partículas en suspensión < 10µm,Urbana de Fondo,Méndez Álvaro,Interior M30,18,195,223,418,14.2,Muy Bueno,Bueno
6742081dd13b2ab27285720d,01/02/2018,Partículas en suspensión < 10µm,Urbana de Fondo,Méndez Álvaro,Interior M30,13,175,201,376,11.4,Muy Bueno,Bueno
6742081dd13b2ab27285721a,01/03/2018,Partículas en suspensión < 10µm,Urbana de Fondo,Méndez Álvaro,Interior M30,7,189,204,393,6.4,Muy Bueno,Bueno
6742081dd13b2ab272857234,01/05/2018,Partículas en suspensión < 10µm,Urbana de Fondo,Méndez Álvaro,Interior M30,11,162,175,337,10.2,Muy Bueno,Bueno
6742081dd13b2ab272857275,01/10/2018,Partículas en suspensión < 10µm,Urbana de Fondo,Méndez Álvaro,Interior M30,17,159,176,335,19.6,Muy Bueno,Bueno
6742081dd13b2ab2728572a9,01/02/2019,Partículas en suspensión < 10µm,Urbana de Fondo,Méndez Álvaro,Interior M30,25,178,205,383,26.8,Bueno,Razonablemente bueno
6742081dd13b2ab2728572b6,01/03/2019,Partículas en suspensión < 10µm,Urbana de Fondo,Méndez Álvaro,Interior M30,15,173,201,374,18.6,Muy Bueno,Bueno
6742081dd13b2ab2728572d0,01/05/2019,Partículas en suspensión < 10µm,Urbana de Fondo,Méndez Álvaro,Interior M30,10,157,179,336,12.8,Muy Bueno,Bueno
6742081dd13b2ab2728572d1,01/05/2019,Partículas en suspensión < 10µm,Urbana de Fondo,Sanchinarro,Norte,11,8,9,17,12.333333333333334,Muy Bueno,Bueno
6742081dd13b2ab2728572ea,01/07/2019,Partículas en suspensión < 10µm,Urbana de Fondo,Méndez Álvaro,Interior M30,26,159,193,352,28.6,Bueno,Razonablemente bueno
6742081dd13b2ab27285732b,01/12/2019,Partículas en suspensión < 10µm,Urbana de Fondo,Méndez Álvaro,Interior M30,13,167,197,364,15.4,Muy Bueno,Bueno
6742081dd13b2ab272857338,01/01/2020,Partículas en suspensión < 10µm,Urbana de Fondo,Méndez Álvaro,Interior M30,19,247,288,535,20.2,Muy Bueno,Razonablemente bueno
6742081dd13b2ab27285735f,01/04/2020,Partículas en suspensión < 10µm,Urbana de Fondo,Méndez Álvaro,Interior M30,10,637,779,1416,9.6,Muy Bueno,Bueno
6742081dd13b2ab27285736c,01/05/2020,Partículas en suspensión < 10µm,Urbana de Fondo,Méndez Álvaro,Interior M30,11,231,260,491,13.4,Muy Bueno,Bueno
6742081dd13b2ab2728573a0,01/09/2020,Partículas en suspensión < 10µm,Urbana de Fondo,Méndez Álvaro,Interior M30,15,262,262,524,16.4,Muy Bueno,Bueno
6742081dd13b2ab2728573ba,01/11/2020,Partículas en suspensión < 10µm,Urbana de Fondo,Méndez Álvaro,Interior M30,17,240,248,488,19.8,Muy Bueno,Bueno
6742081dd13b2ab2728573c7,01/12/2020,Partículas en suspensión < 10µm,Urbana de Fondo,Méndez Álvaro,Interior M30,9,238,263,501,12.4,Muy Bueno,Bueno
6742081dd13b2ab2728573d4,01/01/2021,Partículas en suspensión < 10µm,Urbana de Fondo,Méndez Álvaro,Interior M30,16,164,172,336,16.2,Muy Bueno,Bueno
6742081dd13b2ab2728573fb,01/04/2021,Partículas en suspensión < 10µm,Urbana de Fondo,Méndez Álvaro,Interior M30,13,113,129,242,14.6,Muy Bueno,Bueno
6742081dd13b2ab272857409,01/05/2021,Partículas en suspensión < 10µm,Urbana de Fondo,Sanchinarro,Norte,11,6,7,13,13.333333333333334,Muy Bueno,Bueno
6742081dd13b2ab272857456,01/11/2021,Partículas en suspensión < 10µm,Urbana de Fondo,Méndez Álvaro,Interior M30,13,118,134,252,11.6,Muy Bueno,Bueno
6742081dd13b2ab272857470,01/01/2010,"Partículas en suspensión < 2,5µm",Urbana de Fondo,Méndez Álvaro,Interior M30,11,181,173,354,6.8,Muy Bueno,Bueno
6742081dd13b2ab2728574b0,01/09/2010,"Partículas en suspensión < 2,5µm",Urbana de Fondo,Méndez Álvaro,Interior M30,13,134,137,271,12.6,Muy Bueno,Razonablemente bueno
6742081dd13b2ab2728574c0,01/11/2010,"Partículas en suspensión < 2,5µm",Urbana de Fondo,Méndez Álvaro,Interior M30,11,158,153,311,11.8,Muy Bueno,Razonablemente bueno
6742081dd13b2ab272857538,01/02/2012,"Partículas en suspensión < 2,5µm",Urbana de Fondo,Méndez Álvaro,Interior M30,12,186,212,398,10.8,Muy Bueno,Razonablemente bueno
6742081dd13b2ab272857568,01/08/2012,"Partículas en suspensión < 2,5µm",Urbana de Fondo,Méndez Álvaro,Interior M30,17,157,167,324,15.6,Muy Bueno,Razonablemente bueno
6742081dd13b2ab272857580,01/11/2012,"Partículas en suspensión < 2,5µm",Urbana de Fondo,Méndez Álvaro,Interior M30,10,166,178,344,10.4,Muy Bueno,Razonablemente bueno
6742081dd13b2ab272857598,01/02/2013,"Partículas en suspensión < 2,5µm",Urbana de Fondo,Méndez Álvaro,Interior M30,9,162,164,326,9.2,Muy Bueno,Bueno
6742081dd13b2ab2728575a0,01/03/2013,"Partículas en suspensión < 2,5µm",Urbana de Fondo,Méndez Álvaro,Interior M30,7,171,179,350,7.8,Muy Bueno,Bueno
6742081dd13b2ab2728575a8,01/04/2013,"Partículas en suspensión < 2,5µm",Urbana de Fondo,Méndez Álvaro,Interior M30,8,156,162,318,9.4,Muy Bueno,Bueno
6742081dd13b2ab2728575b0,01/05/2013,"Partículas en suspensión < 2,5µm",Urbana de Fondo,Méndez Álvaro,Interior M30,7,162,152,314,8.4,Muy Bueno,Bueno
6742081dd13b2ab2728575e0,01/11/2013,"Partículas en suspensión < 2,5µm",Urbana de Fondo,Méndez Álvaro,Interior M30,8,175,170,345,8.6,Muy Bueno,Bueno
6742081dd13b2ab272857658,01/02/2015,"Partículas en suspensión < 2,5µm",Urbana de Fondo,Méndez Álvaro,Interior M30,8,207,239,446,8.8,Muy Bueno,Bueno
6742081dd13b2ab2728576d0,01/05/2016,"Partículas en suspensión < 2,5µm",Urbana de Fondo,Méndez Álvaro,Interior M30,7,151,172,323,7.2,Muy Bueno,Bueno
6742081dd13b2ab272857750,01/09/2017,"Partículas en suspensión < 2,5µm",Urbana de Fondo,Méndez Álvaro,Interior M30,9,151,164,315,8.2,Muy Bueno,Bueno
6742081dd13b2ab272857780,01/03/2018,"Partículas en suspensión < 2,5µm",Urbana de Fondo,Méndez Álvaro,Interior M30,5,189,204,393,4.6,Muy Bueno,Bueno
6742081dd13b2ab272857788,01/04/2018,"Partículas en suspensión < 2,5µm",Urbana de Fondo,Méndez Álvaro,Interior M30,8,165,180,345,7.4,Muy Bueno,Bueno
6742081dd13b2ab2728577b8,01/10/2018,"Partículas en suspensión < 2,5µm",Urbana de Fondo,Méndez Álvaro,Interior M30,9,159,176,335,9.8,Muy Bueno,Bueno
6742081dd13b2ab2728577e8,01/04/2019,"Partículas en suspensión < 2,5µm",Urbana de Fondo,Méndez Álvaro,Interior M30,5,152,169,321,6.6,Muy Bueno,Bueno
6742081dd13b2ab272857820,01/11/2019,"Partículas en suspensión < 2,5µm",Urbana de Fondo,Méndez Álvaro,Interior M30,5,158,168,326,5.8,Muy Bueno,Bueno
6742081dd13b2ab2728578e0,01/11/2021,"Partículas en suspensión < 2,5µm",Urbana de Fondo,Méndez Álvaro,Interior M30,7,118,134,252,6.2,Muy Bueno,Bueno
6742081dd13b2ab2728578ef,01/01/2010,Benceno,Suburbana,Casa de Campo,Oeste,0.8,11,12,23,0.8,,
6742081dd13b2ab2728578f0,01/01/2010,Benceno,Urbana de Fondo,Urbanización Embajada,Norte,0.5,8,7,15,0.5,,
6742081dd13b2ab2728578f1,01/01/2010,Benceno,Urbana de Fondo,Farolillo,Sur,2.1,36,32,68,2.1,,
6742081dd13b2ab2728578f2,01/01/2010,Benceno,Urbana de Tráfico,Cuatro Caminos,Interior M30,1.2,181,173,354,0.8666666666666667,,
6742081dd13b2ab2728578f5,01/02/2010,Benceno,Suburbana,Casa de Campo,Oeste,0.7,9,10,19,0.7,,
6742081dd13b2ab2728578f6,01/02/2010,Benceno,Urbana de Fondo,Urbanización Embajada,Norte,0.4,7,6,13,0.4,,
6742081dd13b2ab2728578f7,01/02/2010,Benceno,Urbana de Fondo,Farolillo,Sur,1.9,32,29,61,1.9,,
6742081dd13b2ab2728578f8,01/02/2010,Benceno,Urbana de Tráfico,Cuatro Caminos,Interior M30,1.2,158,154,312,0.9,,
6742081dd13b2ab2728578fd,01/03/2010,Benceno,Urbana de Fondo,Farolillo,Sur,1.4,31,28,59,1.4,,
6742081dd13b2ab2728578fe,01/03/2010,Benceno,Urbana de Tráfico,Cuatro Caminos,Interior M30,0.9,156,149,305,0.7999999999999999,,
6742081dd13b2ab272857903,01/04/2010,Benceno,Urbana de Fondo,Farolillo,Sur,0.2,32,29,61,0.2,,
6742081dd13b2ab27285790a,01/05/2010,Benceno,Urbana de Tráfico,Cuatro Caminos,Interior M30,0.5,161,150,311,0.7666666666666666,,
6742081dd13b2ab272857915,01/07/2010,Benceno,Urbana de Fondo,Farolillo,Sur,0.3,33,29,62,0.3,,
6742081dd13b2ab272857916,01/07/2010,Benceno,Urbana de Tráfico,Cuatro Caminos,Interior M30,0.5,166,157,323,0.8333333333333334,,
6742081dd13b2ab272857919,01/08/2010,Benceno,Suburbana,Casa de Campo,Oeste,0.6,9,10,19,0.6,,
6742081dd13b2ab27285791c,01/08/2010,Benceno,Urbana de Tráfico,Cuatro Caminos,Interior M30,0.4,146,146,292,0.7000000000000001,,
6742081dd13b2ab272857922,01/09/2010,Benceno,Urbana de Tráfico,Cuatro Caminos,Interior M30,0.7,134,137,271,1.1333333333333333,,
6742081dd13b2ab272857928,01/10/2010,Benceno,Urbana de Tráfico,Cuatro Caminos,Interior M30,0.8,156,150,306,1.4000000000000001,,
6742081dd13b2ab272857934,01/12/2010,Benceno,Urbana de Tráfico,Cuatro Caminos,Interior M30,1.2,175,167,342,1.7,,
6742081dd13b2ab27285793a,01/01/2011,Benceno,Urbana de Tráfico,Cuatro Caminos,Interior M30,1.6,192,184,376,1.7333333333333334,,
6742081dd13b2ab272857940,01/02/2011,Benceno,Urbana de Tráfico,Cuatro Caminos,Interior M30,1,170,157,327,1.6666666666666667,,
6742081dd13b2ab272857946,01/03/2011,Benceno,Urbana de Tráfico,Cuatro Caminos,Interior M30,0.3,187,162,349,1.0999999999999999,,
6742081dd13b2ab27285794c,01/04/2011,Benceno,Urbana de Tráfico,Cuatro Caminos,Interior M30,0.3,163,153,316,0.8666666666666666,,
6742081dd13b2ab272857952,01/05/2011,Benceno,Urbana de Tráfico,Cuatro Caminos,Interior M30,0.2,162,151,313,0.6999999999999998,,
6742081dd13b2ab272857964,01/08/2011,Benceno,Urbana de Tráfico,Cuatro Caminos,Interior M30,0.3,152,151,303,0.6333333333333333,,
6742081dd13b2ab27285796a,01/09/2011,Benceno,Urbana de Tráfico,Cuatro Caminos,Interior M30,0.6,147,145,292,1.2,,
6742081dd13b2ab272857970,01/10/2011,Benceno,Urbana de Tráfico,Cuatro Caminos,Interior M30,0.7,177,162,339,1.3333333333333333,,
6742081dd13b2ab272857982,01/01/2012,Benceno,Urbana de Tráfico,Cuatro Caminos,Interior M30,1,208,244,452,1.7666666666666666,,
6742081dd13b2ab272857988,01/02/2012,Benceno,Urbana de Tráfico,Cuatro Caminos,Interior M30,0.4,186,212,398,1.2333333333333334,,
6742081dd13b2ab27285798e,01/03/2012,Benceno,Urbana de Tráfico,Cuatro Caminos,Interior M30,0.3,188,202,390,0.9666666666666668,,
6742081dd13b2ab272857994,01/04/2012,Benceno,Urbana de Tráfico,Cuatro Caminos,Interior M30,0.2,168,180,348,0.6666666666666666,,
6742081dd13b2ab27285799a,01/05/2012,Benceno,Urbana de Tráfico,Cuatro Caminos,Interior M30,0.3,175,175,350,0.8000000000000002,,
6742081dd13b2ab2728579b2,01/09/2012,Benceno,Urbana de Tráfico,Cuatro Caminos,Interior M30,0.6,150,151,301,1.0333333333333334,,
6742081dd13b2ab2728579b8,01/10/2012,Benceno,Urbana de Tráfico,Cuatro Caminos,Interior M30,0.9,153,167,320,1.5333333333333332,,
6742081dd13b2ab2728579c4,01/12/2012,Benceno,Urbana de Tráfico,Cuatro Caminos,Interior M30,1.1,176,205,381,1.8333333333333333,,
6742081dd13b2ab2728579d0,01/02/2013,Benceno,Urbana de Tráfico,Cuatro Caminos,Interior M30,0.9,162,164,326,1.2666666666666666,,
6742081dd13b2ab2728579dc,01/04/2013,Benceno,Urbana de Tráfico,Cuatro Caminos,Interior M30,0.5,156,162,318,0.7333333333333334,,
6742081dd13b2ab2728579fa,01/09/2013,Benceno,Urbana de Tráfico,Cuatro Caminos,Interior M30,0.6,153,146,299,0.9333333333333332,,
6742081dd13b2ab272857a06,01/11/2013,Benceno,Urbana de Tráfico,Cuatro Caminos,Interior M30,0.8,175,170,345,1.1666666666666667,,
6742081dd13b2ab272857a0c,01/12/2013,Benceno,Urbana de Tráfico,Cuatro Caminos,Interior M30,1.3,195,185,380,1.5999999999999999,,
6742081dd13b2ab272857a0f,01/01/2014,Benceno,Suburbana,Casa de Campo,Oeste,0.1,14,16,30,0.1,,
6742081dd13b2ab272857a1e,01/03/2014,Benceno,Urbana de Tráfico,Cuatro Caminos,Interior M30,0.6,185,172,357,1.0666666666666667,,
6742081dd13b2ab272857a3c,01/08/2014,Benceno,Urbana de Tráfico,Cuatro Caminos,Interior M30,0.2,149,156,305,0.5333333333333333,,
6742081dd13b2ab272857a4e,01/11/2014,Benceno,Urbana de Tráfico,Cuatro Caminos,Interior M30,1.3,168,163,331,1.3666666666666665,,
6742081dd13b2ab272857a58,01/01/2015,Benceno,Urbana de Fondo,Urbanización Embajada,Norte,1.1,14,16,30,1.1,,
6742081dd13b2ab272857a5a,01/01/2015,Benceno,Urbana de Tráfico,Cuatro Caminos,Interior M30,1.6,237,273,510,1.9000000000000001,,
6742081dd13b2ab272857a60,01/02/2015,Benceno,Urbana de Tráfico,Cuatro Caminos,Interior M30,0.5,207,239,446,1.0333333333333332,,
6742081dd13b2ab272857a72,01/05/2015,Benceno,Urbana de Tráfico,Cuatro Caminos,Interior M30,0.3,168,189,357,0.6333333333333334,,
6742081dd13b2ab272857a84,01/08/2015,Benceno,Urbana de Tráfico,Cuatro Caminos,Interior M30,0.1,165,171,336,0.46666666666666673,,
6742081dd13b2ab272857a8e,01/10/2015,Benceno,Urbana de Fondo,Urbanización Embajada,Norte,1.3,10,10,20,1.3,,
6742081dd13b2ab272857a9c,01/12/2015,Benceno,Urbana de Tráfico,Cuatro Caminos,Interior M30,1.1,180,200,380,1.8,,
6742081dd13b2ab272857ab4,01/04/2016,Benceno,Urbana de Tráfico,Cuatro Caminos,Interior M30,0.1,161,177,338,0.4666666666666666,,
6742081dd13b2ab272857aba,01/05/2016,Benceno,Urbana de Tráfico,Cuatro Caminos,Interior M30,0.2,151,172,323,0.39999999999999997,,
6742081dd13b2ab272857acc,01/08/2016,Benceno,Urbana de Tráfico,Cuatro Caminos,Interior M30,0.2,156,167,323,0.5666666666666668,,
6742081dd13b2ab272857ad8,01/10/2016,Benceno,Urbana de Tráfico,Cuatro Caminos,Interior M30,0.6,153,170,323,1.2666666666666668,,
6742081dd13b2ab272857b02,01/05/2017,Benceno,Urbana de Tráfico,Cuatro Caminos,Interior M30,0.4,163,174,337,0.43333333333333335,,
6742081dd13b2ab272857b14,01/08/2017,Benceno,Urbana de Tráfico,Cuatro Caminos,Interior M30,0.3,145,175,320,0.3333333333333333,,
6742081dd13b2ab272857b50,01/06/2018,Benceno,Urbana de Tráfico,Cuatro Caminos,Interior M30,0.2,159,185,344,0.26666666666666666,,
6742081dd13b2ab272857b5c,01/08/2018,Benceno,Urbana de Tráfico,Cuatro Caminos,Interior M30,0.1,159,183,342,0.23333333333333336,,
6742081dd13b2ab272857b8c,01/04/2019,Benceno,Urbana de Tráfico,Cuatro Caminos,Interior M30,0.3,152,169,321,0.3666666666666667,,
6742081dd13b2ab272857bb0,01/10/2019,Benceno,Urbana de Tráfico,Cuatro Caminos,Interior M30,0.3,161,183,344,0.5666666666666667,,
6742081dd13b2ab272857bd4,01/04/2020,Benceno,Urbana de Tráfico,Cuatro Caminos,Interior M30,0.2,637,779,1416,0.2333333333333333,,
6742081dd13b2ab272857c2e,01/07/2021,Benceno,Urbana de Tráfico,Cuatro Caminos,Interior M30,0.2,160,194,354,0.19999999999999998,,
6742081dd13b2ab272857c3a,01/09/2021,Benceno,Urbana de Tráfico,Cuatro Caminos,Interior M30,0.1,107,118,225,0.16666666666666666,,
