Mes;Magnitud;Tipo Estación;Zona;Estación;Concentraciones medias mensuales
Jun 2017;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,6
Jun 2017;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,3
Jul 2017;Benceno;Suburbana;Noroeste;Casa de Campo;0,2
Jul 2017;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,3
Jul 2017;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,3
Jul 2017;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,4
Jul 2017;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,5
Jul 2017;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,3
Ago 2017;Benceno;Suburbana;Noroeste;Casa de Campo;0,2
Ago 2017;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,3
Ago 2017;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,3
Ago 2017;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,3
Ago 2017;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,5
Ago 2017;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,2
Sep 2017;Benceno;Suburbana;Noroeste;Casa de Campo;0,3
Sep 2017;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,5
Sep 2017;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,5
Sep 2017;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,5
Sep 2017;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,8
Sep 2017;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,6
Oct 2017;Benceno;Suburbana;Noroeste;Casa de Campo;0,3
Oct 2017;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,6
Oct 2017;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,7
Oct 2017;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,8
Oct 2017;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;1,2
Oct 2017;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,8
Nov 2017;Benceno;Suburbana;Noroeste;Casa de Campo;0,7
Nov 2017;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,9
Nov 2017;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,9
Nov 2017;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;1,4
Nov 2017;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;1,4
Nov 2017;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;1,1
Dic 2017;Benceno;Suburbana;Noroeste;Casa de Campo;0,7
Dic 2017;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;1,1
Dic 2017;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,8
Dic 2017;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;1,0
Dic 2017;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;1,2
Dic 2017;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,8
Ene 2018;Benceno;Suburbana;Noroeste;Casa de Campo;0,6
Ene 2018;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,8
Ene 2018;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,6
Ene 2018;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,8
Ene 2018;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;1,1
Ene 2018;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,6
Feb 2018;Benceno;Suburbana;Noroeste;Casa de Campo;0,5
Feb 2018;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,6
Feb 2018;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,5
Feb 2018;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,8
Feb 2018;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;1,0
Feb 2018;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,5
Mar 2018;Benceno;Suburbana;Noroeste;Casa de Campo;0,3
Mar 2018;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,4
Mar 2018;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,3
Mar 2018;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,5
Mar 2018;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,7
Mar 2018;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,4
Abr 2018;Benceno;Suburbana;Noroeste;Casa de Campo;0,3
Abr 2018;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,4
Abr 2018;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,3
Abr 2018;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,5
Abr 2018;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,6
Abr 2018;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,3
May 2018;Benceno;Suburbana;Noroeste;Casa de Campo;0,2
May 2018;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,3
May 2018;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,2
May 2018;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,4
May 2018;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,5
May 2018;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,3
Jun 2018;Benceno;Suburbana;Noroeste;Casa de Campo;0,2
Jun 2018;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,2
Jun 2018;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,2
Jun 2018;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,2
Jun 2018;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,4
Jun 2018;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,2
Jul 2018;Benceno;Suburbana;Noroeste;Casa de Campo;0,1
Jul 2018;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,2
Jul 2018;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,2
Jul 2018;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,2
Jul 2018;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,4
Jul 2018;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,2
Ago 2018;Benceno;Suburbana;Noroeste;Casa de Campo;0,2
Ago 2018;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,2
Ago 2018;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,2
Ago 2018;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,1
Ago 2018;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,4
Ago 2018;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,2
Sep 2018;Benceno;Suburbana;Noroeste;Casa de Campo;0,2
Sep 2018;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,3
Sep 2018;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,2
Sep 2018;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,3
Sep 2018;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,5
Sep 2018;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,4
Oct 2018;Benceno;Suburbana;Noroeste;Casa de Campo;0,3
Oct 2018;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,5
Oct 2018;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,3
Oct 2018;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,6
Oct 2018;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,7
Oct 2018;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,5
Nov 2018;Benceno;Suburbana;Noroeste;Casa de Campo;0,4
Nov 2018;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,4
Nov 2018;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,3
Nov 2018;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,5
Nov 2018;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,8
Nov 2018;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,4
Dic 2018;Benceno;Suburbana;Noroeste;Casa de Campo;0,7
Dic 2018;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,6
Dic 2018;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,5
Dic 2018;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;1,1
Dic 2018;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;1,3
Dic 2018;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,8
Ene 2019;Benceno;Suburbana;Noroeste;Casa de Campo;0,8
Ene 2019;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,4
Ene 2019;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,5
Ene 2019;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;1,0
Ene 2019;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;1,3
Ene 2019;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,7
Feb 2019;Benceno;Suburbana;Noroeste;Casa de Campo;0,6
Feb 2019;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,6
Feb 2019;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,9
Feb 2019;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,9
Feb 2019;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;1,0
Feb 2019;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,7
Mar 2019;Benceno;Suburbana;Noroeste;Casa de Campo;0,4
Mar 2019;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,5
Mar 2019;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,4
Mar 2019;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,5
Mar 2019;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,7
Mar 2019;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,4
Abr 2019;Benceno;Suburbana;Noroeste;Casa de Campo;0,3
Abr 2019;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,3
Abr 2019;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,3
Abr 2019;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,3
Abr 2019;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,5
Abr 2019;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,3
May 2019;Benceno;Suburbana;Noroeste;Casa de Campo;0,2
May 2019;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,2
May 2019;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,2
May 2019;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,3
May 2019;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,4
May 2019;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,2
Jun 2019;Benceno;Suburbana;Noroeste;Casa de Campo;0,2
Jun 2019;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,2
Jun 2019;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,2
Jun 2019;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,2
Jun 2019;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,4
Jun 2019;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,3
Jul 2019;Benceno;Suburbana;Noroeste;Casa de Campo;0,2
Jul 2019;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,3
Jul 2019;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,2
Jul 2019;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,1
Jul 2019;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,4
Jul 2019;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,3
Ago 2019;Benceno;Suburbana;Noroeste;Casa de Campo;0,2
Ago 2019;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,3
Ago 2019;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,2
Ago 2019;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,5
Ago 2019;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,6
Ago 2019;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,2
Sep 2019;Benceno;Suburbana;Noroeste;Casa de Campo;0,2
Sep 2019;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,2
Sep 2019;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,3
Sep 2019;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,5
Sep 2019;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,7
Sep 2019;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,3
Oct 2019;Benceno;Suburbana;Noroeste;Casa de Campo;0,3
Oct 2019;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,2
Oct 2019;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,4
Oct 2019;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,3
Oct 2019;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,9
Oct 2019;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,5
Nov 2019;Benceno;Suburbana;Noroeste;Casa de Campo;0,2
Nov 2019;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,7
Nov 2019;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,3
Nov 2019;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,4
Nov 2019;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,6
Nov 2019;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,3
Dic 2019;Benceno;Suburbana;Noroeste;Casa de Campo;0,6
Dic 2019;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,8
Dic 2019;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,6
Dic 2019;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,6
Dic 2019;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,9
Dic 2019;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,6
Ene 2020;Benceno;Suburbana;Noroeste;Casa de Campo;0,8
Ene 2020;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;1,1
Ene 2020;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,8
Ene 2020;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,5
Ene 2020;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;1,1
Ene 2020;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,7
Feb 2020;Benceno;Suburbana;Noroeste;Casa de Campo;0,6
Feb 2020;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,6
Feb 2020;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,6
Feb 2020;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,4
Feb 2020;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;1,0
Feb 2020;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,7
Mar 2020;Benceno;Suburbana;Noroeste;Casa de Campo;0,3
Mar 2020;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,4
Mar 2020;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,2
Mar 2020;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,3
Mar 2020;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,5
Mar 2020;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,3
Abr 2020;Benceno;Suburbana;Noroeste;Casa de Campo;0,2
Abr 2020;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,2
Abr 2020;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,1
Abr 2020;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,2
Abr 2020;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,3
Abr 2020;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,2
May 2020;Benceno;Suburbana;Noroeste;Casa de Campo;0,1
May 2020;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,2
May 2020;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,1
May 2020;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,2
May 2020;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,3
May 2020;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,2
Jun 2020;Benceno;Suburbana;Noroeste;Casa de Campo;0,1
Jun 2020;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,1
Jun 2020;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,1
Jun 2020;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,2
Jun 2020;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,3
Jun 2020;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,2
Jul 2020;Benceno;Suburbana;Noroeste;Casa de Campo;0,1
Jul 2020;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,2
Jul 2020;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,2
Jul 2020;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,2
Jul 2020;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,4
Jul 2020;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,2
Ago 2020;Benceno;Suburbana;Noroeste;Casa de Campo;0,1
Ago 2020;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,3
Ago 2020;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,3
Ago 2020;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,1
Ago 2020;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,4
Ago 2020;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,2
Sep 2020;Benceno;Suburbana;Noroeste;Casa de Campo;0,2
Sep 2020;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,3
Sep 2020;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,3
Sep 2020;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,2
Sep 2020;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,5
Sep 2020;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,2
Oct 2020;Benceno;Suburbana;Noroeste;Casa de Campo;0,2
Oct 2020;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,4
Oct 2020;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,4
Oct 2020;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,3
Oct 2020;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,6
Oct 2020;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,3
Nov 2020;Benceno;Suburbana;Noroeste;Casa de Campo;0,6
Nov 2020;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,6
Nov 2020;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,6
Nov 2020;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,5
Nov 2020;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,7
Nov 2020;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,5
Dic 2020;Benceno;Suburbana;Noroeste;Casa de Campo;0,4
Dic 2020;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,4
Dic 2020;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,4
Dic 2020;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,3
Dic 2020;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,6
Dic 2020;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,3
Ene 2021;Benceno;Suburbana;Noroeste;Casa de Campo;0,7
Ene 2021;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,8
Ene 2021;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,5
Ene 2021;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,3
Ene 2021;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,7
Ene 2021;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,5
Feb 2021;Benceno;Suburbana;Noroeste;Casa de Campo;0,4
Feb 2021;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,5
Feb 2021;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,4
Feb 2021;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,2
Feb 2021;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,6
Feb 2021;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,3
Mar 2021;Benceno;Suburbana;Noroeste;Casa de Campo;0,3
Mar 2021;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,3
Mar 2021;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,3
Mar 2021;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,3
